subject,run_name,task,stimulus_set,TRIAL,beta_index,beta_number,target_number,target_code,target_name,repeat,image_path,SOURCE_FILE,RUN_NAME,SUBJECT,SESSION,RUN,CONDITION,CUE,FRAMEFILE,IMAGEFILE,GROUNDTRUTH,ISCORRECT,CHANGEMIND,TOTAL1,TOTAL2,BUTTON,TRIALONSET,TRIALEND,IMAGEONSET,IMAGESERIESENDS,FINALDECISIONTIME,RT
subj01,visB,vision,B,34,225,226,5,D,shared0907_nsd65873.png,7,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0907_nsd65873.png,nsdimagery_subj01_visB.tsv,visB,1,1,4,D,D,shared0907_nsd65873_cueD.png,,1.0,1.0,0.0,1,0,1.0,160.016534365001,164.015541617999,,,160.620204122999,603.669757998432
subj01,visB,vision,B,35,226,227,2,K,shared0413_nsd30857.png,6,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0413_nsd30857.png,nsdimagery_subj01_visB.tsv,visB,1,1,4,K,W,shared0413_nsd30857_cueW.png,,0.0,1.0,0.0,0,1,2.0,164.015541617999,168.015867374001,,,164.847492797002,831.951179003227
subj01,visB,vision,B,36,227,228,3,B,shared0741_nsd53882.png,5,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0741_nsd53882.png,nsdimagery_subj01_visB.tsv,visB,1,1,4,B,B,shared0741_nsd53882_cueB.png,,1.0,1.0,0.0,1,0,1.0,168.015867374001,172.015588974999,,,168.555565524999,539.698150998447
subj01,visB,vision,B,37,228,229,2,K,shared0413_nsd30857.png,7,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0413_nsd30857.png,nsdimagery_subj01_visB.tsv,visB,1,1,4,K,K,shared0413_nsd30857_cueK.png,,1.0,1.0,0.0,1,0,1.0,172.015588974999,176.028898003999,,,172.667991958002,652.402983003412
subj01,visB,vision,B,38,229,230,3,B,shared0741_nsd53882.png,6,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0741_nsd53882.png,nsdimagery_subj01_visB.tsv,visB,1,1,4,B,B,shared0741_nsd53882_cueB.png,,1.0,1.0,0.0,1,0,1.0,180.015520612,184.014913537001,,,180.653471266,637.950653999724
subj01,visB,vision,B,39,230,231,4,C,shared0842_nsd61178.png,7,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0842_nsd61178.png,nsdimagery_subj01_visB.tsv,visB,1,1,4,C,C,shared0842_nsd61178_cueC.png,,1.0,1.0,0.0,1,0,1.0,184.014913537001,188.014930576999,,,184.652189529999,637.275992998184
subj01,visB,vision,B,40,231,232,1,W,shared0385_nsd28752.png,8,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0385_nsd28752.png,nsdimagery_subj01_visB.tsv,visB,1,1,4,W,C,shared0385_nsd28752_cueC.png,,0.0,1.0,0.0,0,1,2.0,188.014930576999,192.014216324002,,,188.744095144,729.164567001135
subj01,visB,vision,B,41,232,233,6,T,shared0000_nsd00000.png,6,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0000_nsd00000.png,nsdimagery_subj01_visB.tsv,visB,1,1,4,T,T,shared0000_nsd00000_cueT.png,,1.0,1.0,0.0,1,0,1.0,192.014216324002,196.014675494,,,192.615280294001,601.063969999814
subj01,visB,vision,B,42,233,234,3,B,shared0741_nsd53882.png,7,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0741_nsd53882.png,nsdimagery_subj01_visB.tsv,visB,1,1,4,B,C,shared0741_nsd53882_cueC.png,,0.0,1.0,0.0,0,1,2.0,196.014675494,200.022116569999,,,196.603468425001,588.79293100108
subj01,visB,vision,B,43,234,235,4,C,shared0842_nsd61178.png,8,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0842_nsd61178.png,nsdimagery_subj01_visB.tsv,visB,1,1,4,C,D,shared0842_nsd61178_cueD.png,,0.0,1.0,0.0,0,1,2.0,200.022116569999,204.022291809,,,200.830213353001,808.096783002838
subj01,visB,vision,B,44,235,236,2,K,shared0413_nsd30857.png,8,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0413_nsd30857.png,nsdimagery_subj01_visB.tsv,visB,1,1,4,K,T,shared0413_nsd30857_cueT.png,,0.0,1.0,0.0,0,1,2.0,204.022291809,208.022786775,,,204.695764304,673.472495000169
subj01,visB,vision,B,45,236,237,6,T,shared0000_nsd00000.png,7,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0000_nsd00000.png,nsdimagery_subj01_visB.tsv,visB,1,1,4,T,C,shared0000_nsd00000_cueC.png,,0.0,1.0,0.0,0,1,2.0,208.022786775,212.021935690002,,,208.663250703001,640.463928000827
subj01,visB,vision,B,46,237,238,5,D,shared0907_nsd65873.png,8,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0907_nsd65873.png,nsdimagery_subj01_visB.tsv,visB,1,1,4,D,D,shared0907_nsd65873_cueD.png,,1.0,1.0,0.0,1,0,1.0,212.021935690002,216.021748224,,,212.622428458999,600.492768997356
subj01,visB,vision,B,47,238,239,3,B,shared0741_nsd53882.png,8,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0741_nsd53882.png,nsdimagery_subj01_visB.tsv,visB,1,1,4,B,D,shared0741_nsd53882_cueD.png,,0.0,1.0,0.0,0,1,2.0,216.021748224,220.021601307999,,,216.655753449999,634.005225998408
subj01,visB,vision,B,48,239,240,6,T,shared0000_nsd00000.png,8,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0000_nsd00000.png,nsdimagery_subj01_visB.tsv,visB,1,1,4,T,T,shared0000_nsd00000_cueT.png,,1.0,1.0,0.0,1,0,1.0,220.021601307999,224.0210338,,,220.699109427002,677.508119002596
subj01,imgB_1,imagery,B,1,336,337,1,W,shared0385_nsd28752.png,1,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0385_nsd28752.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,W,W,blank00000_00000000_cueW.png,,,,0.0,1,0,1.0,12.0027019910012,16.002378055,,,14.3119826549992,2309.28066399792
subj01,imgB_1,imagery,B,2,337,338,4,C,shared0842_nsd61178.png,1,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0842_nsd61178.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,C,C,blank00000_00000000_cueC.png,,,,0.0,1,0,1.0,16.002378055,19.9999066950004,,,17.5548450660026,1552.46701100259
subj01,imgB_1,imagery,B,3,338,339,1,W,shared0385_nsd28752.png,2,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0385_nsd28752.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,W,W,blank00000_00000000_cueW.png,,,,0.0,1,0,1.0,19.9999066950004,24.0015710850021,,,21.6429594239999,1643.05272899946
subj01,imgB_1,imagery,B,4,339,340,5,D,shared0907_nsd65873.png,1,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0907_nsd65873.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,D,D,blank00000_00000000_cueD.png,,,,0.0,1,0,1.0,24.0015710850021,28.0015323080006,,,25.5141104800023,1512.5393950002
subj01,imgB_1,imagery,B,5,340,341,6,T,shared0000_nsd00000.png,1,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0000_nsd00000.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,T,T,blank00000_00000000_cueT.png,,,,0.0,1,0,1.0,28.0015323080006,32.0020593900008,,,29.545484151,1543.95184299938
subj01,imgB_1,imagery,B,6,341,342,3,B,shared0741_nsd53882.png,1,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0741_nsd53882.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,B,B,blank00000_00000000_cueB.png,,,,0.0,1,0,1.0,32.0020593900008,36.000532222999,,,33.3155208810022,1313.46149100136
subj01,imgB_1,imagery,B,7,342,343,5,D,shared0907_nsd65873.png,2,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0907_nsd65873.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,D,D,blank00000_00000000_cueD.png,,,,0.0,1,0,1.0,36.000532222999,40.0018699909997,,,37.3511369190019,1350.60469600285
subj01,imgB_1,imagery,B,8,343,344,2,K,shared0413_nsd30857.png,1,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0413_nsd30857.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,K,K,blank00000_00000000_cueK.png,,,,0.0,1,0,1.0,40.0018699909997,44.0006409570015,,,41.5275755809998,1525.70559000014
subj01,imgB_1,imagery,B,9,344,345,1,W,shared0385_nsd28752.png,3,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0385_nsd28752.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,W,W,blank00000_00000000_cueW.png,,,,0.0,1,0,1.0,44.0006409570015,48.0018056570007,,,45.5457772709997,1545.13631399823
subj01,imgB_1,imagery,B,10,345,346,2,K,shared0413_nsd30857.png,2,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0413_nsd30857.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,K,K,blank00000_00000000_cueK.png,,,,0.0,1,0,1.0,52.0008053550009,56.0010962980014,,,53.3682836270018,1367.47827200088
subj01,imgB_1,imagery,B,11,346,347,4,C,shared0842_nsd61178.png,2,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0842_nsd61178.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,C,C,blank00000_00000000_cueC.png,,,,0.0,1,0,1.0,56.0010962980014,59.9998462969997,,,57.4237863599992,1422.69006199786
subj01,imgB_1,imagery,B,12,347,348,2,K,shared0413_nsd30857.png,3,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0413_nsd30857.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,K,K,blank00000_00000000_cueK.png,,,,0.0,1,0,1.0,59.9998462969997,64.0011190559999,,,61.4526094680004,1452.7631710007
subj01,imgB_1,imagery,B,13,348,349,6,T,shared0000_nsd00000.png,2,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0000_nsd00000.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,T,T,blank00000_00000000_cueT.png,,,,0.0,1,0,1.0,64.0011190559999,68.0003273590009,,,65.6723226419999,1671.20358600005
subj01,imgB_1,imagery,B,14,349,350,5,D,shared0907_nsd65873.png,3,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0907_nsd65873.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,D,D,blank00000_00000000_cueD.png,,,,0.0,1,0,1.0,68.0003273590009,72.0001307150014,,,69.4777688860013,1477.44152700034
subj01,imgB_1,imagery,B,15,350,351,4,C,shared0842_nsd61178.png,3,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0842_nsd61178.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,C,C,blank00000_00000000_cueC.png,,,,0.0,1,0,1.0,72.0001307150014,75.9992038570017,,,73.8200355049994,1819.90478999796
subj01,imgB_1,imagery,B,16,351,352,1,W,shared0385_nsd28752.png,4,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0385_nsd28752.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,W,W,blank00000_00000000_cueW.png,,,,0.0,1,0,1.0,75.9992038570017,80.0019035130026,,,77.9138947190004,1914.69086199868
subj01,imgB_1,imagery,B,17,352,353,4,C,shared0842_nsd61178.png,4,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0842_nsd61178.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,C,C,blank00000_00000000_cueC.png,,,,0.0,1,0,1.0,84.0026196610015,88.0017327640016,,,85.6592305400009,1656.61087899935
subj01,imgB_1,imagery,B,18,353,354,5,D,shared0907_nsd65873.png,4,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0907_nsd65873.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,D,D,blank00000_00000000_cueD.png,,,,0.0,1,0,1.0,88.0017327640016,92.0028168610006,,,89.2436768129992,1241.94404899754
subj01,imgB_1,imagery,B,19,354,355,3,B,shared0741_nsd53882.png,2,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0741_nsd53882.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,B,B,blank00000_00000000_cueB.png,,,,0.0,1,0,1.0,92.0028168610006,96.0028591320006,,,93.2558932440006,1253.07638300001
subj01,imgB_1,imagery,B,20,355,356,2,K,shared0413_nsd30857.png,4,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0413_nsd30857.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,K,K,blank00000_00000000_cueK.png,,,,0.0,1,0,1.0,96.0028591320006,100.002446625,,,97.3605395930026,1357.68046100202
subj01,imgB_1,imagery,B,21,356,357,5,D,shared0907_nsd65873.png,5,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0907_nsd65873.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,D,D,blank00000_00000000_cueD.png,,,,0.0,1,0,1.0,100.002446625,104.00298854,,,101.401179154,1398.73252899997
subj01,imgB_1,imagery,B,22,357,358,6,T,shared0000_nsd00000.png,3,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0000_nsd00000.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,T,T,blank00000_00000000_cueT.png,,,,0.0,1,0,1.0,104.00298854,108.003149914999,,,105.353273573,1350.28503300055
subj01,imgB_1,imagery,B,23,358,359,5,D,shared0907_nsd65873.png,6,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0907_nsd65873.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,D,D,blank00000_00000000_cueD.png,,,,0.0,1,0,1.0,108.003149914999,112.003965920001,,,109.154384513,1151.23459800088
subj01,imgB_1,imagery,B,24,359,360,4,C,shared0842_nsd61178.png,5,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0842_nsd61178.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,C,C,blank00000_00000000_cueC.png,,,,0.0,1,0,1.0,116.005939860002,120.020020618002,,,117.904038683002,1898.0988229996
subj01,imgB_1,imagery,B,25,360,361,1,W,shared0385_nsd28752.png,5,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0385_nsd28752.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,W,W,blank00000_00000000_cueW.png,,,,0.0,1,0,1.0,120.020020618002,124.005578696,,,121.977164534001,1957.14391599904
subj01,imgB_1,imagery,B,26,361,362,4,C,shared0842_nsd61178.png,6,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0842_nsd61178.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,C,C,blank00000_00000000_cueC.png,,,,0.0,1,0,1.0,124.005578696,128.004639092,,,125.900476358001,1894.89766200131
subj01,imgB_1,imagery,B,27,362,363,6,T,shared0000_nsd00000.png,4,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0000_nsd00000.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,T,T,blank00000_00000000_cueT.png,,,,0.0,1,0,1.0,128.004639092,132.005199390002,,,129.688466095002,1683.82700300208
subj01,imgB_1,imagery,B,28,363,364,1,W,shared0385_nsd28752.png,6,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0385_nsd28752.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,W,W,blank00000_00000000_cueW.png,,,,0.0,1,0,1.0,132.005199390002,136.004392727002,,,133.919786145001,1914.58675499962
subj01,imgB_1,imagery,B,29,364,365,3,B,shared0741_nsd53882.png,3,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0741_nsd53882.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,B,B,blank00000_00000000_cueB.png,,,,0.0,1,0,1.0,136.004392727002,140.004943595002,,,137.757052426001,1752.6596989992
subj01,imgB_1,imagery,B,30,365,366,1,W,shared0385_nsd28752.png,7,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0385_nsd28752.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,W,W,blank00000_00000000_cueW.png,,,,0.0,1,0,1.0,140.004943595002,144.004360940002,,,141.623222044,1618.27844899744
subj01,imgB_1,imagery,B,31,366,367,2,K,shared0413_nsd30857.png,5,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0413_nsd30857.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,K,K,blank00000_00000000_cueK.png,,,,0.0,1,0,1.0,148.003913012002,152.004688599001,,,149.616900626999,1612.98761499711
subj01,imgB_1,imagery,B,32,367,368,3,B,shared0741_nsd53882.png,4,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0741_nsd53882.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,B,B,blank00000_00000000_cueB.png,,,,0.0,1,0,1.0,152.004688599001,156.004626952999,,,153.535363062001,1530.67446299974
subj01,imgB_1,imagery,B,33,368,369,6,T,shared0000_nsd00000.png,5,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0000_nsd00000.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,T,T,blank00000_00000000_cueT.png,,,,0.0,1,0,1.0,156.004626952999,160.004876907002,,,158.134992194002,2130.36524100244
subj01,imgB_1,imagery,B,34,369,370,5,D,shared0907_nsd65873.png,7,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0907_nsd65873.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,D,D,blank00000_00000000_cueD.png,,,,0.0,1,0,1.0,160.004876907002,164.003460585001,,,162.023998553999,2019.12164699752
subj01,imgB_1,imagery,B,35,370,371,2,K,shared0413_nsd30857.png,6,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0413_nsd30857.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,K,K,blank00000_00000000_cueK.png,,,,0.0,1,0,1.0,164.003460585001,168.004750395001,,,165.930802488001,1927.34190299961
subj01,imgB_1,imagery,B,36,371,372,3,B,shared0741_nsd53882.png,5,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0741_nsd53882.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,B,B,blank00000_00000000_cueB.png,,,,0.0,1,0,1.0,168.004750395001,172.003534751002,,,169.816535130001,1811.7847350004
subj01,imgB_1,imagery,B,37,372,373,2,K,shared0413_nsd30857.png,7,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0413_nsd30857.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,K,K,blank00000_00000000_cueK.png,,,,0.0,1,0,1.0,172.003534751002,176.003512802999,,,173.571081992999,1567.54724199709
subj01,imgB_1,imagery,B,38,373,374,3,B,shared0741_nsd53882.png,6,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0741_nsd53882.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,B,B,blank00000_00000000_cueB.png,,,,0.0,1,0,1.0,180.002667258002,184.003657261001,,,181.590735887999,1588.068629997
subj01,imgB_1,imagery,B,39,374,375,4,C,shared0842_nsd61178.png,7,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0842_nsd61178.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,C,C,blank00000_00000000_cueC.png,,,,0.0,1,0,1.0,184.003657261001,188.002560075001,,,185.789265154999,1785.60789399853
subj01,imgB_1,imagery,B,40,375,376,1,W,shared0385_nsd28752.png,8,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0385_nsd28752.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,W,W,blank00000_00000000_cueW.png,,,,0.0,0,1,2.0,188.002560075001,192.003200024999,,,190.283826704999,2281.26662999784
subj01,imgB_1,imagery,B,41,376,377,6,T,shared0000_nsd00000.png,6,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0000_nsd00000.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,T,T,blank00000_00000000_cueT.png,,,,0.0,1,0,1.0,192.003200024999,196.001855882001,,,194.050378122,2047.17809700014
subj01,imgB_1,imagery,B,42,377,378,3,B,shared0741_nsd53882.png,7,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0741_nsd53882.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,B,B,blank00000_00000000_cueB.png,,,,0.0,1,0,1.0,196.001855882001,200.004140303001,,,197.381247359001,1379.39147699944
subj01,imgB_1,imagery,B,43,378,379,4,C,shared0842_nsd61178.png,8,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0842_nsd61178.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,C,C,blank00000_00000000_cueC.png,,,,0.0,0,1,2.0,200.004140303001,204.005784437002,,,202.689809948002,2685.66964500133
subj01,imgB_1,imagery,B,44,379,380,2,K,shared0413_nsd30857.png,8,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0413_nsd30857.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,K,K,blank00000_00000000_cueK.png,,,,0.0,1,0,1.0,204.005784437002,208.006745832001,,,206.365006171,2359.2217339974
subj01,imgB_1,imagery,B,45,380,381,6,T,shared0000_nsd00000.png,7,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0000_nsd00000.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,T,T,blank00000_00000000_cueT.png,,,,0.0,1,0,1.0,208.006745832001,212.005614176,,,209.394466572001,1387.72074000008
subj01,imgB_1,imagery,B,46,381,382,5,D,shared0907_nsd65873.png,8,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0907_nsd65873.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,D,D,blank00000_00000000_cueD.png,,,,0.0,1,0,1.0,212.005614176,216.007463155001,,,213.001086849999,995.472673999757
subj01,imgB_1,imagery,B,47,382,383,3,B,shared0741_nsd53882.png,8,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0741_nsd53882.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,B,B,blank00000_00000000_cueB.png,,,,0.0,1,0,1.0,216.007463155001,220.00661529,,,217.222360903001,1214.8977479992
subj01,imgB_1,imagery,B,48,383,384,6,T,shared0000_nsd00000.png,8,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setB/shared0000_nsd00000.png,nsdimagery_subj01_imgB_1.tsv,imgB_1,1,1,6,T,T,blank00000_00000000_cueT.png,,,,0.0,1,0,1.0,220.00661529,224.007761778001,,,221.183097039,1176.48174900023
subj01,visC,vision,C,1,384,385,6,F,fruit,1,,nsdimagery_subj01_visC.tsv,visC,1,1,7,F,Y,shared0491_nsd37225_cueY.png,,0.0,1.0,0.0,0,1,2.0,11.999424859001,15.998575081001,,,13.5489363850029,1549.51152600188
subj01,visC,vision,C,2,385,386,1,S,stripes,1,,nsdimagery_subj01_visC.tsv,visC,1,1,7,S,M,shared0680_nsd49623_cueM.png,,0.0,1.0,0.0,0,1,2.0,15.998575081001,19.9987242070019,,,17.3911487240002,1392.5736429992
subj01,visC,vision,C,3,386,387,5,N,banana,1,,nsdimagery_subj01_visC.tsv,visC,1,1,7,N,N,shared0113_nsd09805_cueN.png,,1.0,0.0,0.0,0,1,2.0,19.9987242070019,23.9988795530007,,,22.2981170060011,2299.39279899918
subj01,visC,vision,C,4,387,388,1,S,stripes,2,,nsdimagery_subj01_visC.tsv,visC,1,1,7,S,S,shared0457_nsd34127_cueS.png,,1.0,1.0,0.0,1,0,1.0,23.9988795530007,27.9985088390022,,,25.3273150870009,1328.43553400016
subj01,visC,vision,C,5,388,389,5,N,banana,2,,nsdimagery_subj01_visC.tsv,visC,1,1,7,N,N,shared0560_nsd42215_cueN.png,,1.0,1.0,0.0,1,0,1.0,27.9985088390022,31.998874279001,,,29.1879993180009,1189.49047899878
subj01,visC,vision,C,6,389,390,4,Y,yellow,1,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Y,Y,shared0516_nsd39059_cueY.png,,1.0,1.0,0.0,2,0,1.0,31.998874279001,35.9983347280031,,,32.7359578350006,737.083555999561
