row_id,subject,subject_10k_index,nsd_73k_id,n_repeats,beta_normalization,split
4514,subj01,4515,63852,3,session_zscore,train
4515,subj01,4516,72711,3,session_zscore,train
4516,subj01,4517,3185,3,session_zscore,validation
4517,subj01,4518,18990,3,session_zscore,train
4518,subj01,4519,59546,3,session_zscore,train
4519,subj01,4520,19321,3,session_zscore,train
4520,subj01,4521,69280,3,session_zscore,train
4521,subj01,4522,5595,3,session_zscore,train
4522,subj01,4523,18040,3,session_zscore,train
4523,subj01,4524,61735,3,session_zscore,train
4524,subj01,4525,62098,3,session_zscore,train
4525,subj01,4526,36543,3,session_zscore,train
4526,subj01,4527,66207,3,session_zscore,train
4527,subj01,4528,7519,3,session_zscore,train
4528,subj01,4529,34641,3,session_zscore,train
4529,subj01,4530,35153,3,session_zscore,train
4530,subj01,4531,65223,3,session_zscore,train
4531,subj01,4532,60323,3,session_zscore,train
4532,subj01,4533,70262,3,session_zscore,train
4533,subj01,4534,71200,3,session_zscore,train
4534,subj01,4535,17076,3,session_zscore,train
4535,subj01,4536,11484,3,session_zscore,train
4536,subj01,4537,30182,3,session_zscore,train
4537,subj01,4538,64644,3,session_zscore,train
4538,subj01,4539,14207,3,session_zscore,train
4539,subj01,4540,58693,3,session_zscore,train
4540,subj01,4541,41637,3,session_zscore,train
4541,subj01,4542,20117,3,session_zscore,train
4542,subj01,4543,22927,3,session_zscore,validation
4543,subj01,4544,19654,3,session_zscore,train
4544,subj01,4545,20398,3,session_zscore,train
4545,subj01,4546,51452,3,session_zscore,train
4546,subj01,4547,9218,3,session_zscore,train
4547,subj01,4548,19225,3,session_zscore,train
4548,subj01,4549,22964,3,session_zscore,train
4549,subj01,4550,24985,3,session_zscore,train
4550,subj01,4551,7061,3,session_zscore,train
4551,subj01,4552,27475,3,session_zscore,train
4552,subj01,4553,41074,3,session_zscore,train
4553,subj01,4554,22556,3,session_zscore,train
4554,subj01,4555,40612,3,session_zscore,train
4555,subj01,4556,29352,3,session_zscore,validation
4556,subj01,4557,34458,3,session_zscore,train
4557,subj01,4558,58288,3,session_zscore,train
4558,subj01,4559,32043,3,session_zscore,train
4559,subj01,4560,1744,3,session_zscore,validation
4560,subj01,4561,55873,3,session_zscore,train
4561,subj01,4562,38907,3,session_zscore,train
4562,subj01,4563,67726,3,session_zscore,train
4563,subj01,4564,39895,3,session_zscore,train
4564,subj01,4565,16074,3,session_zscore,train
4565,subj01,4566,17937,3,session_zscore,train
4566,subj01,4567,40767,3,session_zscore,train
4567,subj01,4568,27463,3,session_zscore,validation
4568,subj01,4569,71799,3,session_zscore,train
4569,subj01,4570,34451,3,session_zscore,train
4570,subj01,4571,18913,3,session_zscore,train
4571,subj01,4572,35751,3,session_zscore,train
4572,subj01,4573,270,3,session_zscore,train
4573,subj01,4574,17321,3,session_zscore,train
4574,subj01,4575,23565,3,session_zscore,train
4575,subj01,4576,61566,3,session_zscore,train
4576,subj01,4577,28830,3,session_zscore,validation
4577,subj01,4578,48702,3,session_zscore,train
4578,subj01,4579,65792,3,session_zscore,train
4579,subj01,4580,23873,3,session_zscore,validation
4580,subj01,4581,28162,3,session_zscore,train
4581,subj01,4582,58459,3,session_zscore,train
4582,subj01,4583,42152,3,session_zscore,validation
4583,subj01,4584,67035,3,session_zscore,train
4584,subj01,4585,17166,3,session_zscore,train
4585,subj01,4586,28279,3,session_zscore,validation
4586,subj01,4587,70891,3,session_zscore,train
4587,subj01,4588,21388,3,session_zscore,train
4588,subj01,4589,11947,3,session_zscore,train
4589,subj01,4590,18095,3,session_zscore,train
4590,subj01,4591,29283,3,session_zscore,validation
4591,subj01,4592,47779,3,session_zscore,train
4592,subj01,4593,31977,3,session_zscore,train
4593,subj01,4594,42197,3,session_zscore,train
4594,subj01,4595,49715,3,session_zscore,train
4595,subj01,4596,70365,3,session_zscore,train
4596,subj01,4597,51469,3,session_zscore,train
4597,subj01,4598,47219,3,session_zscore,train
4598,subj01,4599,21538,3,session_zscore,train
4599,subj01,4600,47298,3,session_zscore,train
4600,subj01,4601,39697,3,session_zscore,train
4601,subj01,4602,59551,3,session_zscore,train
4602,subj01,4603,24156,3,session_zscore,validation
4603,subj01,4604,4557,3,session_zscore,train
4604,subj01,4605,42581,3,session_zscore,train
4605,subj01,4606,42760,3,session_zscore,train
4606,subj01,4607,19149,3,session_zscore,train
4607,subj01,4608,42924,3,session_zscore,train
4608,subj01,4609,29566,3,session_zscore,train
4609,subj01,4610,47169,3,session_zscore,train
4610,subj01,4611,38218,3,session_zscore,train
4611,subj01,4612,31378,3,session_zscore,train
4612,subj01,4613,45473,3,session_zscore,train
4613,subj01,4614,29945,3,session_zscore,train
4614,subj01,4615,71318,3,session_zscore,train
4615,subj01,4616,64561,3,session_zscore,validation
4616,subj01,4617,62343,3,session_zscore,train
4617,subj01,4618,65554,3,session_zscore,train
4618,subj01,4619,45348,3,session_zscore,train
4619,subj01,4620,22565,3,session_zscore,train
4620,subj01,4621,15310,3,session_zscore,train
4621,subj01,4622,43533,3,session_zscore,train
4622,subj01,4623,35406,3,session_zscore,train
4623,subj01,4624,27558,3,session_zscore,train
4624,subj01,4625,64781,3,session_zscore,train
4625,subj01,4626,60062,3,session_zscore,train
4626,subj01,4627,54614,3,session_zscore,train
4627,subj01,4628,2712,3,session_zscore,train
4628,subj01,4629,57423,3,session_zscore,train
4629,subj01,4630,32938,3,session_zscore,train
4630,subj01,4631,33125,3,session_zscore,train
4631,subj01,4632,17624,3,session_zscore,train
4632,subj01,4633,46311,3,session_zscore,train
4633,subj01,4634,11700,3,session_zscore,train
4634,subj01,4635,21706,3,session_zscore,train
4635,subj01,4636,14638,3,session_zscore,train
4636,subj01,4637,12196,3,session_zscore,train
4637,subj01,4638,14974,3,session_zscore,train
4638,subj01,4639,23566,3,session_zscore,train
4639,subj01,4640,35314,3,session_zscore,train
4640,subj01,4641,55563,3,session_zscore,validation
4641,subj01,4642,1445,3,session_zscore,train
4642,subj01,4643,37180,3,session_zscore,train
4643,subj01,4644,19547,3,session_zscore,train
4644,subj01,4645,39644,3,session_zscore,train
4645,subj01,4646,1714,3,session_zscore,train
4646,subj01,4647,30118,3,session_zscore,train
4647,subj01,4648,58023,3,session_zscore,train
4648,subj01,4649,55980,3,session_zscore,train
4649,subj01,4650,32805,3,session_zscore,train
4650,subj01,4651,6158,3,session_zscore,train
4651,subj01,4652,65148,3,session_zscore,train
4652,subj01,4653,16662,3,session_zscore,train
4653,subj01,4654,19997,3,session_zscore,train
4654,subj01,4655,9311,3,session_zscore,train
4655,subj01,4656,65603,3,session_zscore,train
4656,subj01,4657,6270,3,session_zscore,train
4657,subj01,4658,60213,3,session_zscore,train
4658,subj01,4659,6797,3,session_zscore,train
4659,subj01,4660,52779,3,session_zscore,validation
4660,subj01,4661,7003,3,session_zscore,train
4661,subj01,4662,55278,3,session_zscore,validation
4662,subj01,4663,48748,3,session_zscore,train
4663,subj01,4664,38943,3,session_zscore,train
4664,subj01,4665,5757,3,session_zscore,train
4665,subj01,4666,70442,3,session_zscore,train
4666,subj01,4667,66430,3,session_zscore,train
4667,subj01,4668,24712,3,session_zscore,train
4668,subj01,4669,12775,3,session_zscore,train
4669,subj01,4670,64978,3,session_zscore,train
4670,subj01,4671,11433,3,session_zscore,train
4671,subj01,4672,57901,3,session_zscore,train
4672,subj01,4673,72143,3,session_zscore,train
4673,subj01,4674,5905,3,session_zscore,train
4674,subj01,4675,14766,3,session_zscore,train
4675,subj01,4676,58139,3,session_zscore,train
4676,subj01,4677,21659,3,session_zscore,train
4677,subj01,4678,49349,3,session_zscore,train
4678,subj01,4679,37738,3,session_zscore,train
4679,subj01,4680,53547,3,session_zscore,train
4680,subj01,4681,61648,3,session_zscore,train
4681,subj01,4682,52525,3,session_zscore,train
4682,subj01,4683,13185,3,session_zscore,train
4683,subj01,4684,31777,3,session_zscore,train
4684,subj01,4685,11119,3,session_zscore,train
4685,subj01,4686,12491,3,session_zscore,train
4686,subj01,4687,70328,3,session_zscore,train
4687,subj01,4688,38406,3,session_zscore,validation
4688,subj01,4689,34634,3,session_zscore,validation
4689,subj01,4690,7941,3,session_zscore,train
4690,subj01,4691,13918,3,session_zscore,train
4691,subj01,4692,34349,3,session_zscore,train
4692,subj01,4693,34986,3,session_zscore,train
4693,subj01,4694,33496,3,session_zscore,train
4694,subj01,4695,71570,3,session_zscore,train
4695,subj01,4696,27640,3,session_zscore,validation
4696,subj01,4697,59466,3,session_zscore,train
4697,subj01,4698,2114,3,session_zscore,train
4698,subj01,4699,31416,3,session_zscore,train
4699,subj01,4700,6992,3,session_zscore,train
4700,subj01,4701,710,3,session_zscore,train
4701,subj01,4702,66749,3,session_zscore,train
4702,subj01,4703,6114,3,session_zscore,train
4703,subj01,4704,70941,3,session_zscore,train
4704,subj01,4705,68393,3,session_zscore,validation
4705,subj01,4706,10701,3,session_zscore,train
4706,subj01,4707,27100,3,session_zscore,train
4707,subj01,4708,65771,3,session_zscore,train
4708,subj01,4709,40594,3,session_zscore,train
4709,subj01,4710,7109,3,session_zscore,train
4710,subj01,4711,26323,3,session_zscore,train
4711,subj01,4712,34592,3,session_zscore,validation
4712,subj01,4713,35284,3,session_zscore,train
4713,subj01,4714,11512,3,session_zscore,train
4714,subj01,4715,41556,3,session_zscore,train
4715,subj01,4716,42069,3,session_zscore,train
4716,subj01,4717,19879,3,session_zscore,validation
4717,subj01,4718,38805,3,session_zscore,train
4718,subj01,4719,42097,3,session_zscore,train
4719,subj01,4720,27932,3,session_zscore,train
4720,subj01,4721,3496,3,session_zscore,train
4721,subj01,4722,4038,3,session_zscore,train
4722,subj01,4723,37719,3,session_zscore,train
4723,subj01,4724,68807,3,session_zscore,train
4724,subj01,4725,60155,3,session_zscore,validation
4725,subj01,4726,42597,3,session_zscore,train
4726,subj01,4727,13092,3,session_zscore,train
4727,subj01,4728,48792,3,session_zscore,validation
4728,subj01,4729,51100,3,session_zscore,train
4729,subj01,4730,40978,3,session_zscore,train
4730,subj01,4731,68122,3,session_zscore,train
4731,subj01,4732,36771,3,session_zscore,train
4732,subj01,4733,7131,3,session_zscore,train
4733,subj01,4734,16764,3,session_zscore,train
4734,subj01,4735,53253,3,session_zscore,train
4735,subj01,4736,67413,3,session_zscore,train
4736,subj01,4737,65117,3,session_zscore,train
4737,subj01,4738,17402,3,session_zscore,validation
4738,subj01,4739,30618,3,session_zscore,train
4739,subj01,4740,62055,3,session_zscore,train
4740,subj01,4741,46020,3,session_zscore,train
4741,subj01,4742,40872,3,session_zscore,train
4742,subj01,4743,27042,3,session_zscore,validation
4743,subj01,4744,61384,3,session_zscore,train
4744,subj01,4745,67863,3,session_zscore,train
4745,subj01,4746,40365,3,session_zscore,train
4746,subj01,4747,30506,3,session_zscore,train
4747,subj01,4748,49912,3,session_zscore,train
4748,subj01,4749,61949,3,session_zscore,train
4749,subj01,4750,57263,3,session_zscore,train
4750,subj01,4751,48282,3,session_zscore,train
4751,subj01,4752,56226,3,session_zscore,train
4752,subj01,4753,1147,3,session_zscore,train
4753,subj01,4754,35507,3,session_zscore,train
4754,subj01,4755,21148,3,session_zscore,train
4755,subj01,4756,46654,3,session_zscore,validation
4756,subj01,4757,679,3,session_zscore,train
4757,subj01,4758,8504,3,session_zscore,train
4758,subj01,4759,64021,3,session_zscore,train
4759,subj01,4760,59645,3,session_zscore,train
4760,subj01,4761,3035,3,session_zscore,train
4761,subj01,4762,55466,3,session_zscore,train
4762,subj01,4763,51223,3,session_zscore,train
4763,subj01,4764,17064,3,session_zscore,train
4764,subj01,4765,56911,3,session_zscore,train
4765,subj01,4766,64973,3,session_zscore,train
4766,subj01,4767,30480,3,session_zscore,train
4767,subj01,4768,40915,3,session_zscore,train
4768,subj01,4769,70321,3,session_zscore,train
4769,subj01,4770,30370,3,session_zscore,train
4770,subj01,4771,29150,3,session_zscore,train
4771,subj01,4772,24385,3,session_zscore,train
4772,subj01,4773,29513,3,session_zscore,validation
4773,subj01,4774,63320,3,session_zscore,train
4774,subj01,4775,10996,3,session_zscore,train
4775,subj01,4776,31107,3,session_zscore,train
4776,subj01,4777,24515,3,session_zscore,train
4777,subj01,4778,71458,3,session_zscore,train
4778,subj01,4779,22789,3,session_zscore,train
4779,subj01,4780,37502,3,session_zscore,train
4780,subj01,4781,32265,3,session_zscore,validation
4781,subj01,4782,70373,3,session_zscore,train
4782,subj01,4783,53628,3,session_zscore,train
4783,subj01,4784,25390,3,session_zscore,train
4784,subj01,4785,56103,3,session_zscore,train
4785,subj01,4786,62342,3,session_zscore,train
4786,subj01,4787,21662,3,session_zscore,validation
4787,subj01,4788,20952,3,session_zscore,train
4788,subj01,4789,23535,3,session_zscore,train
4789,subj01,4790,63697,3,session_zscore,train
4790,subj01,4791,65654,3,session_zscore,train
4791,subj01,4792,41127,3,session_zscore,train
4792,subj01,4793,68384,3,session_zscore,train
4793,subj01,4794,45141,3,session_zscore,train
4794,subj01,4795,3432,3,session_zscore,train
4795,subj01,4796,22238,3,session_zscore,train
4796,subj01,4797,58408,3,session_zscore,train
4797,subj01,4798,15654,3,session_zscore,train
4798,subj01,4799,41146,3,session_zscore,train
4799,subj01,4800,30135,3,session_zscore,train
4800,subj01,4801,54676,3,session_zscore,train
4801,subj01,4802,28509,3,session_zscore,train
4802,subj01,4803,43540,3,session_zscore,train
4803,subj01,4804,10665,3,session_zscore,train
4804,subj01,4805,12960,3,session_zscore,train
4805,subj01,4806,44280,3,session_zscore,train
4806,subj01,4807,12819,3,session_zscore,validation
4807,subj01,4808,1633,3,session_zscore,train
4808,subj01,4809,32532,3,session_zscore,train
4809,subj01,4810,31498,3,session_zscore,train
4810,subj01,4811,32834,3,session_zscore,train
4811,subj01,4812,25081,3,session_zscore,train
4812,subj01,4813,53397,3,session_zscore,train
4813,subj01,4814,30654,3,session_zscore,train
4814,subj01,4815,50331,3,session_zscore,train
4815,subj01,4816,63614,3,session_zscore,train
4816,subj01,4817,57654,3,session_zscore,train
4817,subj01,4818,48507,3,session_zscore,train
4818,subj01,4819,12323,3,session_zscore,validation
4819,subj01,4820,22372,3,session_zscore,train
4820,subj01,4821,16010,3,session_zscore,validation
4821,subj01,4822,45621,3,session_zscore,train
4822,subj01,4823,57579,3,session_zscore,train
4823,subj01,4824,2071,3,session_zscore,train
4824,subj01,4825,5452,3,session_zscore,train
4825,subj01,4826,66328,3,session_zscore,train
4826,subj01,4827,4020,3,session_zscore,train
4827,subj01,4828,50623,3,session_zscore,train
4828,subj01,4829,66439,3,session_zscore,train
4829,subj01,4830,43483,3,session_zscore,train
4830,subj01,4831,11147,3,session_zscore,train
4831,subj01,4832,49260,3,session_zscore,train
4832,subj01,4833,72864,3,session_zscore,train
4833,subj01,4834,70059,3,session_zscore,train
4834,subj01,4835,32698,3,session_zscore,train
4835,subj01,4836,16319,3,session_zscore,validation
4836,subj01,4837,44635,3,session_zscore,train
4837,subj01,4838,39746,3,session_zscore,train
4838,subj01,4839,35796,3,session_zscore,train
4839,subj01,4840,22431,3,session_zscore,train
4840,subj01,4841,53168,3,session_zscore,train
4841,subj01,4842,27015,3,session_zscore,train
4842,subj01,4843,55066,3,session_zscore,train
4843,subj01,4844,65685,3,session_zscore,validation
4844,subj01,4845,65422,3,session_zscore,train
4845,subj01,4846,17506,3,session_zscore,train
4846,subj01,4847,13523,3,session_zscore,train
4847,subj01,4848,56904,3,session_zscore,train
4848,subj01,4849,38867,3,session_zscore,train
4849,subj01,4850,829,3,session_zscore,train
4850,subj01,4851,180,3,session_zscore,validation
4851,subj01,4852,7916,3,session_zscore,train
4852,subj01,4853,66810,3,session_zscore,train
4853,subj01,4854,40609,3,session_zscore,train
4854,subj01,4855,49798,3,session_zscore,train
4855,subj01,4856,10299,3,session_zscore,train
4856,subj01,4857,15666,3,session_zscore,train
4857,subj01,4858,23754,3,session_zscore,validation
4858,subj01,4859,13418,3,session_zscore,train
4859,subj01,4860,54019,3,session_zscore,train
4860,subj01,4861,53800,3,session_zscore,train
4861,subj01,4862,72763,3,session_zscore,train
4862,subj01,4863,3025,3,session_zscore,train
4863,subj01,4864,45803,3,session_zscore,train
4864,subj01,4865,10738,3,session_zscore,train
4865,subj01,4866,68723,3,session_zscore,train
4866,subj01,4867,1668,3,session_zscore,train
4867,subj01,4868,7600,3,session_zscore,validation
4868,subj01,4869,6283,3,session_zscore,train
4869,subj01,4870,45937,3,session_zscore,validation
4870,subj01,4871,8049,3,session_zscore,train
4871,subj01,4872,8641,3,session_zscore,train
4872,subj01,4873,33256,3,session_zscore,train
4873,subj01,4874,7813,3,session_zscore,train
4874,subj01,4875,21454,3,session_zscore,train
4875,subj01,4876,35971,3,session_zscore,train
4876,subj01,4877,10401,3,session_zscore,train
4877,subj01,4878,44615,3,session_zscore,train
4878,subj01,4879,37681,3,session_zscore,validation
4879,subj01,4880,39422,3,session_zscore,train
4880,subj01,4881,71599,3,session_zscore,train
4881,subj01,4882,3820,3,session_zscore,train
4882,subj01,4883,18588,3,session_zscore,train
4883,subj01,4884,57012,3,session_zscore,train
4884,subj01,4885,47940,3,session_zscore,train
4885,subj01,4886,52885,3,session_zscore,train
4886,subj01,4887,53862,3,session_zscore,train
4887,subj01,4888,24654,3,session_zscore,validation
4888,subj01,4889,26685,3,session_zscore,train
4889,subj01,4890,14271,3,session_zscore,train
4890,subj01,4891,29579,3,session_zscore,train
4891,subj01,4892,41456,3,session_zscore,train
4892,subj01,4893,44264,3,session_zscore,train
4893,subj01,4894,12347,3,session_zscore,train
4894,subj01,4895,34974,3,session_zscore,validation
4895,subj01,4896,41364,3,session_zscore,train
4896,subj01,4897,1513,3,session_zscore,train
4897,subj01,4898,33124,3,session_zscore,train
4898,subj01,4899,16198,3,session_zscore,train
4899,subj01,4900,25407,3,session_zscore,train
4900,subj01,4901,42233,3,session_zscore,train
4901,subj01,4902,12014,3,session_zscore,train
4902,subj01,4903,51650,3,session_zscore,train
4903,subj01,4904,5791,3,session_zscore,train
4904,subj01,4905,3974,3,session_zscore,train
4905,subj01,4906,18198,3,session_zscore,train
4906,subj01,4907,42141,3,session_zscore,train
4907,subj01,4908,11331,3,session_zscore,train
4908,subj01,4909,86,3,session_zscore,train
4909,subj01,4910,15574,3,session_zscore,train
4910,subj01,4911,63514,3,session_zscore,validation
4911,subj01,4912,61066,3,session_zscore,train
4912,subj01,4913,54688,3,session_zscore,train
4913,subj01,4914,3504,3,session_zscore,train
4914,subj01,4915,38263,3,session_zscore,train
4915,subj01,4916,56408,3,session_zscore,train
4916,subj01,4917,14150,3,session_zscore,train
4917,subj01,4918,59516,3,session_zscore,train
4918,subj01,4919,55879,3,session_zscore,train
4919,subj01,4920,35344,3,session_zscore,train
4920,subj01,4921,41925,3,session_zscore,train
4921,subj01,4922,69607,3,session_zscore,train
4922,subj01,4923,21959,3,session_zscore,train
4923,subj01,4924,21067,3,session_zscore,train
4924,subj01,4925,37707,3,session_zscore,train
4925,subj01,4926,35469,3,session_zscore,train
4926,subj01,4927,4293,3,session_zscore,train
4927,subj01,4928,6224,3,session_zscore,train
4928,subj01,4929,71990,3,session_zscore,train
4929,subj01,4930,23309,3,session_zscore,train
4930,subj01,4931,64573,3,session_zscore,train
4931,subj01,4932,38892,3,session_zscore,train
4932,subj01,4933,61248,3,session_zscore,train
4933,subj01,4934,25472,3,session_zscore,train
4934,subj01,4935,62897,3,session_zscore,train
4935,subj01,4936,22451,3,session_zscore,train
4936,subj01,4937,49532,3,session_zscore,train
4937,subj01,4938,42139,3,session_zscore,train
4938,subj01,4939,67899,3,session_zscore,train
4939,subj01,4940,986,3,session_zscore,train
4940,subj01,4941,22210,3,session_zscore,train
4941,subj01,4942,65710,3,session_zscore,train
4942,subj01,4943,35366,3,session_zscore,train
4943,subj01,4944,4989,3,session_zscore,train
4944,subj01,4945,14,3,session_zscore,train
4945,subj01,4946,63249,3,session_zscore,train
4946,subj01,4947,9997,3,session_zscore,train
4947,subj01,4948,6806,3,session_zscore,train
4948,subj01,4949,41196,3,session_zscore,train
4949,subj01,4950,45376,3,session_zscore,train
4950,subj01,4951,41472,3,session_zscore,validation
4951,subj01,4952,11071,3,session_zscore,train
4952,subj01,4953,1193,3,session_zscore,train
4953,subj01,4954,68017,3,session_zscore,validation
4954,subj01,4955,51610,3,session_zscore,validation
4955,subj01,4956,28455,3,session_zscore,train
4956,subj01,4957,7139,3,session_zscore,train
4957,subj01,4958,9800,3,session_zscore,train
4958,subj01,4959,14013,3,session_zscore,validation
4959,subj01,4960,40683,3,session_zscore,train
4960,subj01,4961,32927,3,session_zscore,train
4961,subj01,4962,5279,3,session_zscore,train
4962,subj01,4963,21644,3,session_zscore,validation
4963,subj01,4964,43813,3,session_zscore,train
4964,subj01,4965,32824,3,session_zscore,train
4965,subj01,4966,14956,3,session_zscore,validation
4966,subj01,4967,42466,3,session_zscore,train
4967,subj01,4968,63256,3,session_zscore,train
4968,subj01,4969,57238,3,session_zscore,train
4969,subj01,4970,28179,3,session_zscore,validation
4970,subj01,4971,51015,3,session_zscore,validation
4971,subj01,4972,13693,3,session_zscore,train
4972,subj01,4973,43589,3,session_zscore,train
4973,subj01,4974,66717,3,session_zscore,train
4974,subj01,4975,57520,3,session_zscore,train
4975,subj01,4976,45769,3,session_zscore,train
4976,subj01,4977,6612,3,session_zscore,train
4977,subj01,4978,38254,3,session_zscore,train
4978,subj01,4979,46043,3,session_zscore,validation
4979,subj01,4980,16681,3,session_zscore,train
4980,subj01,4981,4427,3,session_zscore,train
4981,subj01,4982,68511,3,session_zscore,train
4982,subj01,4983,8132,3,session_zscore,validation
4983,subj01,4984,60857,3,session_zscore,train
4984,subj01,4985,50861,3,session_zscore,validation
4985,subj01,4986,51543,3,session_zscore,train
4986,subj01,4987,49154,3,session_zscore,train
4987,subj01,4988,17362,3,session_zscore,train
4988,subj01,4989,27241,3,session_zscore,train
4989,subj01,4990,27902,3,session_zscore,train
4990,subj01,4991,56893,3,session_zscore,train
4991,subj01,4992,54050,3,session_zscore,train
4992,subj01,4993,21448,3,session_zscore,train
4993,subj01,4994,71152,3,session_zscore,train
4994,subj01,4995,27863,3,session_zscore,train
4995,subj01,4996,36367,3,session_zscore,validation
4996,subj01,4997,5704,3,session_zscore,train
4997,subj01,4998,64213,3,session_zscore,train
4998,subj01,4999,70573,3,session_zscore,train
4999,subj01,5000,51555,3,session_zscore,train
5000,subj01,5001,70465,3,session_zscore,train
5001,subj01,5002,38422,3,session_zscore,train
5002,subj01,5003,12620,3,session_zscore,train
5003,subj01,5004,67424,3,session_zscore,train
5004,subj01,5005,55148,3,session_zscore,validation
5005,subj01,5006,34469,3,session_zscore,train
5006,subj01,5007,1557,3,session_zscore,train
5007,subj01,5008,31183,3,session_zscore,train
5008,subj01,5009,12949,3,session_zscore,train
5009,subj01,5010,14767,3,session_zscore,train
5010,subj01,5011,50828,3,session_zscore,train
5011,subj01,5012,60950,3,session_zscore,train
5012,subj01,5013,61883,3,session_zscore,train
5013,subj01,5014,41428,3,session_zscore,train
5014,subj01,5015,26505,3,session_zscore,train
5015,subj01,5016,59137,3,session_zscore,train
5016,subj01,5017,33502,3,session_zscore,validation
5017,subj01,5018,35242,3,session_zscore,validation
5018,subj01,5019,50114,3,session_zscore,train
5019,subj01,5020,20468,3,session_zscore,train
5020,subj01,5021,71543,3,session_zscore,train
5021,subj01,5022,6413,3,session_zscore,train
5022,subj01,5023,25952,3,session_zscore,train
5023,subj01,5024,7316,3,session_zscore,train
5024,subj01,5025,45455,3,session_zscore,train
5025,subj01,5026,29268,3,session_zscore,train
5026,subj01,5027,6971,3,session_zscore,train
5027,subj01,5028,18233,3,session_zscore,train
5028,subj01,5029,10457,3,session_zscore,train
5029,subj01,5030,25361,3,session_zscore,train
5030,subj01,5031,36288,3,session_zscore,train
5031,subj01,5032,46884,3,session_zscore,validation
5032,subj01,5033,40928,3,session_zscore,validation
5033,subj01,5034,41715,3,session_zscore,train
5034,subj01,5035,69667,3,session_zscore,train
5035,subj01,5036,20909,3,session_zscore,train
5036,subj01,5037,19981,3,session_zscore,train
5037,subj01,5038,43212,3,session_zscore,train
5038,subj01,5039,54144,3,session_zscore,train
5039,subj01,5040,8151,3,session_zscore,train
5040,subj01,5041,62628,3,session_zscore,train
5041,subj01,5042,9143,3,session_zscore,train
5042,subj01,5043,38912,3,session_zscore,train
5043,subj01,5044,45352,3,session_zscore,train
5044,subj01,5045,46871,3,session_zscore,train
5045,subj01,5046,45172,3,session_zscore,train
5046,subj01,5047,58919,3,session_zscore,train
5047,subj01,5048,38144,3,session_zscore,train
5048,subj01,5049,1061,3,session_zscore,train
5049,subj01,5050,72978,3,session_zscore,train
5050,subj01,5051,11985,3,session_zscore,train
5051,subj01,5052,10235,3,session_zscore,train
5052,subj01,5053,48386,3,session_zscore,train
5053,subj01,5054,38754,3,session_zscore,train
5054,subj01,5055,21300,3,session_zscore,train
5055,subj01,5056,71594,3,session_zscore,train
5056,subj01,5057,8106,3,session_zscore,validation
5057,subj01,5058,8145,3,session_zscore,train
5058,subj01,5059,33967,3,session_zscore,train
5059,subj01,5060,45911,3,session_zscore,train
5060,subj01,5061,37770,3,session_zscore,train
5061,subj01,5062,72495,3,session_zscore,train
5062,subj01,5063,814,3,session_zscore,train
5063,subj01,5064,49906,3,session_zscore,train
5064,subj01,5065,64374,3,session_zscore,validation
5065,subj01,5066,14254,3,session_zscore,train
5066,subj01,5067,40028,3,session_zscore,train
5067,subj01,5068,21571,3,session_zscore,train
5068,subj01,5069,13287,3,session_zscore,train
5069,subj01,5070,59824,3,session_zscore,train
5070,subj01,5071,39622,3,session_zscore,train
5071,subj01,5072,23957,3,session_zscore,train
5072,subj01,5073,41226,3,session_zscore,train
5073,subj01,5074,22693,3,session_zscore,train
5074,subj01,5075,32283,3,session_zscore,train
5075,subj01,5076,59716,3,session_zscore,train
5076,subj01,5077,72301,3,session_zscore,train
5077,subj01,5078,31064,3,session_zscore,train
5078,subj01,5079,59577,3,session_zscore,validation
5079,subj01,5080,18335,3,session_zscore,train
5080,subj01,5081,8390,3,session_zscore,validation
5081,subj01,5082,8917,3,session_zscore,train
5082,subj01,5083,34963,3,session_zscore,train
5083,subj01,5084,62764,3,session_zscore,train
5084,subj01,5085,3626,3,session_zscore,train
5085,subj01,5086,6560,3,session_zscore,train
5086,subj01,5087,18980,3,session_zscore,train
5087,subj01,5088,35093,3,session_zscore,train
5088,subj01,5089,28411,3,session_zscore,train
5089,subj01,5090,41091,3,session_zscore,train
5090,subj01,5091,4754,3,session_zscore,train
5091,subj01,5092,10186,3,session_zscore,train
5092,subj01,5093,70539,3,session_zscore,train
5093,subj01,5094,55096,3,session_zscore,validation
5094,subj01,5095,58157,3,session_zscore,train
5095,subj01,5096,3862,3,session_zscore,train
5096,subj01,5097,17075,3,session_zscore,train
5097,subj01,5098,170,3,session_zscore,train
5098,subj01,5099,30241,3,session_zscore,train
5099,subj01,5100,46700,3,session_zscore,train
5100,subj01,5101,15228,3,session_zscore,train
5101,subj01,5102,37637,3,session_zscore,train
5102,subj01,5103,11005,3,session_zscore,train
5103,subj01,5104,2183,3,session_zscore,train
5104,subj01,5105,53753,3,session_zscore,train
5105,subj01,5106,72976,3,session_zscore,train
5106,subj01,5107,57471,3,session_zscore,train
5107,subj01,5108,14032,3,session_zscore,train
5108,subj01,5109,43713,3,session_zscore,train
5109,subj01,5110,4338,3,session_zscore,train
5110,subj01,5111,68008,3,session_zscore,train
5111,subj01,5112,28863,3,session_zscore,train
5112,subj01,5113,39046,3,session_zscore,train
5113,subj01,5114,1363,3,session_zscore,train
5114,subj01,5115,57572,3,session_zscore,validation
5115,subj01,5116,57954,3,session_zscore,train
5116,subj01,5117,16736,3,session_zscore,train
5117,subj01,5118,24305,3,session_zscore,train
